"Trial"	"Code"	"ResponseCode"	"Accuracy"	"RT"	"cumTime"	"Subject"	"Congruency"	"Task"	"Gender"	"Race"	"Valence"	"Switch"
55	62	11	1	165	17757	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	133	18053	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	11	1	172	18320	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	156	18623	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	301	18913	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	12	1	159	19346	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	357	19636	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	140	20126	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	137	20399	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	220	20669	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	11	1	149	21022	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	161	21302	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	295	21595	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	12	1	157	22021	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	276	22311	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	141	22718	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	167	22991	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	189	23291	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	11	1	174	23611	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	166	23917	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	195	24214	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	171	24540	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	12	1	151	24843	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	147	25126	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	162	25406	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	2	0	172	25700	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	1	0	249	26129	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	414	26636	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	182	27182	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	288	27495	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	12	1	231	27915	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	180	28278	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	135	28591	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	204	28858	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	147	29195	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	229	29474	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	12	1	164	29834	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	12	1	168	30131	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	155	30431	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	158	30718	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	232	31007	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	11	1	242	31370	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	210	31743	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	11	1	155	32086	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	173	32373	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	228	32680	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	12	1	213	33039	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	199	33386	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	11	1	144	33716	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	201	33992	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	142	34325	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	11	1	206	34599	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	227	34938	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	12	1	181	35298	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	12	1	134	35611	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	452	35878	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	121	36461	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	289	36714	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	11	1	140	37134	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	146	37407	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	11	1	143	37684	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	11	1	209	37960	"006"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	148	38300	"006"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	11	1	132	38580	"006"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	138	38843	"006"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	12	1	158	39113	"006"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	159	39403	"006"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	11	1	284	281	"006"	"incongruent"	"Word"	NA	NA	"Bad"	NA
2	80	12	1	183	698	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	146	1014	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	153	1291	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	11	1	185	1577	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	364	1894	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	214	2390	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	12	1	268	2737	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	2	0	251	3136	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	401	3646	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	269	4179	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	12	1	553	4579	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	154	5265	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	124	5552	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	243	5809	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	11	1	182	6185	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	11	1	166	6498	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	251	6798	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	12	1	172	7181	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	271	7484	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	12	1	201	7887	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	153	8221	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	180	8507	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	11	1	238	8820	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	169	9190	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	173	9490	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	12	1	180	9793	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	236	10106	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	148	10473	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	126	10753	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	2	0	224	11013	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	513	11496	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	12	1	126	12142	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	129	12399	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	12	1	307	12662	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	143	13102	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	11	1	163	13378	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	213	13671	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	276	14015	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	11	1	189	14424	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	139	14744	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	1	0	139	15014	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	462	15411	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	108	16007	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	171	16247	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	123	16550	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	11	1	245	16807	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	258	17183	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	114	17573	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	12	1	190	17819	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	144	18139	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	138	18416	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	131	18686	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	104	18949	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	145	19185	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	196	19462	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	12	1	173	19788	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	140	20092	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	132	20365	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	11	1	197	20628	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	129	20958	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	111	21221	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	142	21464	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	135	21737	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	12	1	210	22004	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	2	0	169	22347	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	2	0	256	22774	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	11	1	257	23287	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	100	23677	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	233	23910	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	1	0	400	24276	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	400	24936	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	12	1	552	25469	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	141	26152	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	133	26425	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	162	26688	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	11	1	177	26982	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	196	27291	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	174	27618	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	12	1	163	27924	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	11	1	167	28218	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	162	28518	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	146	28811	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	174	29091	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	11	1	197	29397	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	183	29727	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	196	30043	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	163	30370	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	166	30666	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	138	30963	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	11	1	223	31233	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	11	1	130	31589	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	156	31849	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	126	32136	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	172	32396	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	12	1	130	32699	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	11	1	173	32962	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	12	1	183	33269	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	190	33585	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	114	33908	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	11	1	196	34155	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	152	34485	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	12	1	145	34768	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	129	35044	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	137	35304	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	12	1	153	35574	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	136	35861	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	11	1	179	36131	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	11	1	161	36444	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	152	36737	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	129	37020	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Stay"
112	61	12	1	362	37280	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
113	80	12	1	148	37773	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
114	60	12	1	129	38053	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
115	80	12	1	133	38313	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
116	63	2	0	130	38579	"006"	"incongruent"	"Name"	"Male"	"White"	NA	"Switch"
117	61	12	1	185	38969	"006"	"incongruent"	"Name"	"Male"	"Black"	NA	"Stay"
118	80	12	1	472	39286	"006"	"incongruent"	"Word"	NA	NA	"Good"	"Switch"
119	62	11	1	531	39889	"006"	"incongruent"	"Name"	"Female"	"White"	NA	"Switch"
120	70	11	1	135	40552	"006"	"incongruent"	"Word"	NA	NA	"Bad"	"Switch"
121	60	12	1	129	40818	"006"	"incongruent"	"Name"	"Female"	"Black"	NA	"Switch"
1	70	12	1	162	261	"007"	"congruent"	"Word"	NA	NA	"Bad"	NA
2	80	11	1	117	555	"007"	"congruent"	"Word"	NA	NA	"Good"	"Stay"
3	60	12	1	130	804	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
4	60	12	1	121	1064	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
5	70	12	1	132	1317	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
6	61	12	1	124	1581	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
7	62	11	1	137	1837	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
8	80	11	1	131	2107	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
9	63	11	1	117	2370	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
10	63	11	1	114	2617	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
11	63	11	1	158	2863	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
12	80	11	1	117	3153	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
13	60	12	1	168	3403	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
14	61	12	1	117	3703	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
15	62	11	1	119	3953	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
16	70	12	1	112	4203	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
17	70	12	1	139	4446	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
18	62	11	1	110	4716	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
19	80	11	1	133	4959	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
20	63	11	1	100	5222	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
21	80	2	0	137	5456	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
22	61	12	1	149	5852	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
23	63	11	1	126	6132	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
24	70	12	1	191	6388	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
25	60	12	1	131	6712	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
26	62	11	1	131	6975	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
27	80	11	1	100	7238	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
28	62	11	1	101	7468	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
29	62	11	1	113	7701	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
30	63	11	1	102	7948	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
31	70	12	1	98	8181	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
32	61	12	1	104	8411	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
33	60	1	0	100	8647	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
34	60	12	1	155	9007	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
35	80	11	1	121	9294	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
36	61	12	1	153	9547	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
37	70	12	1	125	9833	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
38	63	11	1	140	10090	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
39	63	11	1	105	10363	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
40	70	12	1	105	10600	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
41	62	11	1	115	10836	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
42	80	11	1	133	11083	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
43	61	12	1	126	11346	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
44	60	12	1	122	11603	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
45	61	12	1	139	11856	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
46	61	12	1	116	12126	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
47	70	12	1	105	12372	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
48	63	11	1	122	12609	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
49	62	11	1	147	12862	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
50	80	11	1	86	13142	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
51	61	12	1	148	13358	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
52	60	12	1	139	13638	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
53	60	12	1	107	13908	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
54	61	12	1	118	14148	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
55	62	11	1	135	14398	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
56	63	11	1	98	14664	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
57	80	11	1	98	14894	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
58	61	12	1	155	15124	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
59	60	12	1	118	15411	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
60	70	12	1	131	15661	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
61	63	11	1	114	15924	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
62	62	11	1	115	16170	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
63	61	12	1	147	16417	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
64	60	12	1	122	16697	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
65	80	11	1	138	16953	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
66	62	11	1	98	17223	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
67	62	11	1	122	17453	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
68	70	12	1	141	17706	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
69	63	11	1	132	17979	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
70	63	11	1	145	18243	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
71	63	12	1	110	18519	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
72	61	12	1	120	18762	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
73	80	11	1	131	19012	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
74	60	12	1	140	19276	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
75	60	12	1	116	19549	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
76	63	11	1	110	19795	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
77	70	12	1	107	20038	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
78	60	12	1	134	20275	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
79	63	11	1	135	20542	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
80	80	11	1	125	20808	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
81	70	12	1	122	21065	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
82	61	12	1	126	21318	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
83	60	12	1	122	21578	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
84	63	11	1	159	21831	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
85	70	12	1	106	22121	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
86	62	11	1	103	22361	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
87	60	12	1	125	22594	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
88	62	11	1	118	22850	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
89	61	12	1	112	23100	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
90	63	11	1	117	23344	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
91	70	12	1	132	23593	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
92	70	12	1	142	23857	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
93	63	12	1	130	24130	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
94	60	12	1	106	24393	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Stay"
95	62	11	1	109	24630	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
96	80	11	1	86	24873	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
97	62	2	0	89	25089	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
98	80	11	1	147	25436	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
99	63	11	1	141	25716	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
100	63	11	1	107	25989	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Stay"
101	70	12	1	129	26229	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
102	60	12	1	115	26489	"007"	"congruent"	"Name"	"Female"	"Black"	NA	"Switch"
103	80	11	1	127	26735	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
104	61	12	1	147	26995	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Switch"
105	61	12	1	128	27275	"007"	"congruent"	"Name"	"Male"	"Black"	NA	"Stay"
106	80	11	1	152	27535	"007"	"congruent"	"Word"	NA	NA	"Good"	"Switch"
107	63	11	1	127	27818	"007"	"congruent"	"Name"	"Male"	"White"	NA	"Switch"
108	70	12	1	134	28078	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Switch"
109	70	12	1	128	28345	"007"	"congruent"	"Word"	NA	NA	"Bad"	"Stay"
110	62	11	1	148	28604	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Switch"
111	62	11	1	127	28884	"007"	"congruent"	"Name"	"Female"	"White"	NA	"Stay"
